id,fragility_model_id,reviewer,source,basis,num_observations,reference_id,edp_metric,edp_unit,ds_rank,ds_description,median,beta,probability
D5092.031a-1,D5092.031a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,"Damaged, inoperative. Pipes and nozzles damaged.",0.9,0.4,0.7
D5092.031a-2,D5092.031a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,"Damaged, inoperative. Drive shaft misalignment.",0.9,0.4,0.1
D5092.031a-3,D5092.031a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, inoperative. Minor electrical damage, e.g., failed relay.",0.9,0.4,0.1
D5092.031a-4,D5092.031a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,"Damaged, inoperative. Exhaust line disconnected at expansion bellows.",0.9,0.4,0.1
D5092.031b-1,D5092.031b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,"Damaged, inoperative. Pipes and nozzles damaged.",0.9,0.4,0.7
D5092.031b-2,D5092.031b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,"Damaged, inoperative. Drive shaft misalignment.",0.9,0.4,0.1
D5092.031b-3,D5092.031b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, inoperative. Minor electrical damage, e.g., failed relay.",0.9,0.4,0.1
D5092.031b-4,D5092.031b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,"Damaged, inoperative. Exhaust line disconnected at expansion bellows.",0.9,0.4,0.1
D5092.031c-1,D5092.031c,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,"Damaged, inoperative. Pipes and nozzles damaged.",0.9,0.4,0.7
D5092.031c-2,D5092.031c,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,"Damaged, inoperative. Drive shaft misalignment.",0.9,0.4,0.1
D5092.031c-3,D5092.031c,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, inoperative. Minor electrical damage, e.g., failed relay.",0.9,0.4,0.1
D5092.031c-4,D5092.031c,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,"Damaged, inoperative. Exhaust line disconnected at expansion bellows.",0.9,0.4,0.1
D5092.031d-1,D5092.031d,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,"Damaged, inoperative. Pipes and nozzles damaged.",0.9,0.4,0.7
D5092.031d-2,D5092.031d,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,"Damaged, inoperative. Drive shaft misalignment.",0.9,0.4,0.1
D5092.031d-3,D5092.031d,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, inoperative. Minor electrical damage, e.g., failed relay.",0.9,0.4,0.1
D5092.031d-4,D5092.031d,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,"Damaged, inoperative. Exhaust line disconnected at expansion bellows.",0.9,0.4,0.1
D5092.032a-1,D5092.032a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Anchorage failure.,,,0.7
D5092.032a-2,D5092.032a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Anchorage failure & Equipment damaged beyond repair.,,,0.3
D5092.032b-1,D5092.032b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,"Damaged, inoperative but anchorage is OK. Pipes and nozzles damaged.",1.07,0.4,0.7
D5092.032b-2,D5092.032b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,"Damaged, inoperative but anchorage is OK. Drive shaft misalignment.",1.07,0.4,0.1
D5092.032b-3,D5092.032b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, inoperative but anchorage is OK. Minor electrical damage, e.g., failed relay.",1.07,0.4,0.1
D5092.032b-4,D5092.032b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,"Damaged, inoperative but anchorage is OK. Exhaust line disconnected at expansion bellows.",1.07,0.4,0.1
D5092.032c-1,D5092.032c,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Anchorage failure.,,,0.35
D5092.032c-2,D5092.032c,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Anchorage failure & Equipment damaged beyond repair.,,,0.15
D5092.032c-3,D5092.032c,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, Inoperative but anchorage is OK",,,0.4
D5092.032c-4,D5092.032c,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,Equipment is damaged and inoperative but anchorage is OK.,,,0.05
D5092.032c-5,D5092.032c,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,5,Equipment is damaged and inoperative but anchorage is OK.,,,0.05
D5092.032d-1,D5092.032d,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Anchorage failure.,,,0.7
D5092.032d-2,D5092.032d,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Anchorage failure & Equipment damaged beyond repair.,,,0.3
D5092.032e-1,D5092.032e,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,"Damaged, inoperative but anchorage is OK. Pipes and nozzles damaged.",1.07,0.4,0.7
D5092.032e-2,D5092.032e,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,"Damaged, inoperative but anchorage is OK. Drive shaft misalignment.",1.07,0.4,0.1
D5092.032e-3,D5092.032e,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, inoperative but anchorage is OK. Minor electrical damage, e.g., failed relay.",1.07,0.4,0.1
D5092.032e-4,D5092.032e,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,"Damaged, inoperative but anchorage is OK. Exhaust line disconnected at expansion bellows.",1.07,0.4,0.1
D5092.032f-1,D5092.032f,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Anchorage failure.,,,0.35
D5092.032f-2,D5092.032f,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Anchorage failure & Equipment damaged beyond repair.,,,0.15
D5092.032f-3,D5092.032f,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, Inoperative but anchorage is OK",,,0.4
D5092.032f-4,D5092.032f,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,Equipment is damaged and inoperative but anchorage is OK.,,,0.05
D5092.032f-5,D5092.032f,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,5,Equipment is damaged and inoperative but anchorage is OK.,,,0.05
D5092.032g-1,D5092.032g,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Anchorage failure.,,,0.7
D5092.032g-2,D5092.032g,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Anchorage failure & Equipment damaged beyond repair.,,,0.3
D5092.032h-1,D5092.032h,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,"Damaged, inoperative but anchorage is OK. Pipes and nozzles damaged.",1.07,0.4,0.7
D5092.032h-2,D5092.032h,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,"Damaged, inoperative but anchorage is OK. Drive shaft misalignment.",1.07,0.4,0.1
D5092.032h-3,D5092.032h,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, inoperative but anchorage is OK. Minor electrical damage, e.g., failed relay.",1.07,0.4,0.1
D5092.032h-4,D5092.032h,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,"Damaged, inoperative but anchorage is OK. Exhaust line disconnected at expansion bellows.",1.07,0.4,0.1
D5092.032i-1,D5092.032i,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Anchorage failure.,,,0.35
D5092.032i-2,D5092.032i,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Anchorage failure & Equipment damaged beyond repair.,,,0.15
D5092.032i-3,D5092.032i,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, Inoperative but anchorage is OK",,,0.4
D5092.032i-4,D5092.032i,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,Equipment is damaged and inoperative but anchorage is OK.,,,0.05
D5092.032i-5,D5092.032i,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,5,Equipment is damaged and inoperative but anchorage is OK.,,,0.05
D5092.032j-1,D5092.032j,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Anchorage failure.,,,0.7
D5092.032j-2,D5092.032j,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Anchorage failure & Equipment damaged beyond repair.,,,0.3
D5092.032k-1,D5092.032k,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,"Damaged, inoperative but anchorage is OK. Pipes and nozzles damaged.",1.07,0.4,0.7
D5092.032k-2,D5092.032k,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,"Damaged, inoperative but anchorage is OK. Drive shaft misalignment.",1.07,0.4,0.1
D5092.032k-3,D5092.032k,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, inoperative but anchorage is OK. Minor electrical damage, e.g., failed relay.",1.07,0.4,0.1
D5092.032k-4,D5092.032k,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,"Damaged, inoperative but anchorage is OK. Exhaust line disconnected at expansion bellows.",1.07,0.4,0.1
D5092.032l-1,D5092.032l,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Anchorage failure.,,,0.35
D5092.032l-2,D5092.032l,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Anchorage failure & Equipment damaged beyond repair.,,,0.15
D5092.032l-3,D5092.032l,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, Inoperative but anchorage is OK",,,0.4
D5092.032l-4,D5092.032l,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,Equipment is damaged and inoperative but anchorage is OK.,,,0.05
D5092.032l-5,D5092.032l,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,5,Equipment is damaged and inoperative but anchorage is OK.,,,0.05
D5092.033a-1,D5092.033a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Anchorage failure.,,,0.7
D5092.033a-2,D5092.033a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Anchorage failure & Equipment damaged beyond repair.,,,0.3
D5092.033b-1,D5092.033b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,"Damaged, inoperative but anchorage is OK. Pipes and nozzles damaged.",2.0,0.2,0.7
D5092.033b-2,D5092.033b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,"Damaged, inoperative but anchorage is OK. Drive shaft misalignment.",2.0,0.2,0.1
D5092.033b-3,D5092.033b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, inoperative but anchorage is OK. Minor electrical damage, e.g., failed relay.",2.0,0.2,0.1
D5092.033b-4,D5092.033b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,"Damaged, inoperative but anchorage is OK. Exhaust line disconnected at expansion bellows.",2.0,0.2,0.1
D5092.033c-1,D5092.033c,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Anchorage failure.,,,0.35
D5092.033c-2,D5092.033c,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Anchorage failure & Equipment damaged beyond repair.,,,0.15
D5092.033c-3,D5092.033c,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, Inoperative but anchorage is OK",,,0.4
D5092.033c-4,D5092.033c,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,Equipment is damaged and inoperative but anchorage is OK.,,,0.05
D5092.033c-5,D5092.033c,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,5,Equipment is damaged and inoperative but anchorage is OK.,,,0.05
D5092.033d-1,D5092.033d,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Anchorage failure.,,,0.7
D5092.033d-2,D5092.033d,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Anchorage failure & Equipment damaged beyond repair.,,,0.3
D5092.033e-1,D5092.033e,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,"Damaged, inoperative but anchorage is OK. Pipes and nozzles damaged.",2.0,0.2,0.7
D5092.033e-2,D5092.033e,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,"Damaged, inoperative but anchorage is OK. Drive shaft misalignment.",2.0,0.2,0.1
D5092.033e-3,D5092.033e,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, inoperative but anchorage is OK. Minor electrical damage, e.g., failed relay.",2.0,0.2,0.1
D5092.033e-4,D5092.033e,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,"Damaged, inoperative but anchorage is OK. Exhaust line disconnected at expansion bellows.",2.0,0.2,0.1
D5092.033f-1,D5092.033f,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Anchorage failure.,,,0.35
D5092.033f-2,D5092.033f,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Anchorage failure & Equipment damaged beyond repair.,,,0.15
D5092.033f-3,D5092.033f,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, Inoperative but anchorage is OK",,,0.4
D5092.033f-4,D5092.033f,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,Equipment is damaged and inoperative but anchorage is OK.,,,0.05
D5092.033f-5,D5092.033f,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,5,Equipment is damaged and inoperative but anchorage is OK.,,,0.05
D5092.033g-1,D5092.033g,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Anchorage failure.,,,0.7
D5092.033g-2,D5092.033g,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Anchorage failure & Equipment damaged beyond repair.,,,0.3
D5092.033h-1,D5092.033h,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,"Damaged, inoperative but anchorage is OK. Pipes and nozzles damaged.",2.0,0.2,0.7
D5092.033h-2,D5092.033h,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,"Damaged, inoperative but anchorage is OK. Drive shaft misalignment.",2.0,0.2,0.1
D5092.033h-3,D5092.033h,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, inoperative but anchorage is OK. Minor electrical damage, e.g., failed relay.",2.0,0.2,0.1
D5092.033h-4,D5092.033h,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,"Damaged, inoperative but anchorage is OK. Exhaust line disconnected at expansion bellows.",2.0,0.2,0.1
D5092.033i-1,D5092.033i,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Anchorage failure.,,,0.35
D5092.033i-2,D5092.033i,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Anchorage failure & Equipment damaged beyond repair.,,,0.15
D5092.033i-3,D5092.033i,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, Inoperative but anchorage is OK",,,0.4
D5092.033i-4,D5092.033i,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,Equipment is damaged and inoperative but anchorage is OK.,,,0.05
D5092.033i-5,D5092.033i,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,5,Equipment is damaged and inoperative but anchorage is OK.,,,0.05
D5092.033j-1,D5092.033j,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Anchorage failure.,,,0.7
D5092.033j-2,D5092.033j,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Anchorage failure & Equipment damaged beyond repair.,,,0.3
D5092.033k-1,D5092.033k,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,"Damaged, inoperative but anchorage is OK. Pipes and nozzles damaged.",2.0,0.2,0.7
D5092.033k-2,D5092.033k,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,"Damaged, inoperative but anchorage is OK. Drive shaft misalignment.",2.0,0.2,0.1
D5092.033k-3,D5092.033k,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, inoperative but anchorage is OK. Minor electrical damage, e.g., failed relay.",2.0,0.2,0.1
D5092.033k-4,D5092.033k,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,"Damaged, inoperative but anchorage is OK. Exhaust line disconnected at expansion bellows.",2.0,0.2,0.1
D5092.033l-1,D5092.033l,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Anchorage failure.,,,0.35
D5092.033l-2,D5092.033l,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Anchorage failure & Equipment damaged beyond repair.,,,0.15
D5092.033l-3,D5092.033l,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,3,"Damaged, Inoperative but anchorage is OK",,,0.4
D5092.033l-4,D5092.033l,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,4,Equipment is damaged and inoperative but anchorage is OK.,,,0.05
D5092.033l-5,D5092.033l,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,5,Equipment is damaged and inoperative but anchorage is OK.,,,0.05
E2022.001-1,E2022.001,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Wall units need to be adjusted and straightened.  Some elements are bent / damaged and need to be replaced.  ,1.0,0.4,1.0
E2022.010-1,E2022.010,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Object falls off shelf or shelf overturns and object breaks or object breaks within cabinet.,0.4,0.6,1.0
E2022.011-1,E2022.011,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Object falls off shelf or shelf overturns and object breaks or object breaks within cabinet.,1.0,0.5,1.0
E2022.012-1,E2022.012,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Object falls off shelf or shelf overturns and object breaks or object breaks within cabinet.,0.6,0.6,1.0
E2022.013-1,E2022.013,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Object falls off shelf or shelf overturns and object breaks or object breaks within cabinet.,0.25,0.5,1.0
E2022.020-1,E2022.020,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,"Falls, does not function.",0.8,0.45,1.0
E2022.021-1,E2022.021,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,"Falls, does not function.",2.5,0.5,1.0
E2022.022-1,E2022.022,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,"Falls, does not function.",1.0,0.5,1.0
E2022.023-1,E2022.023,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,"Falls, does not function.",0.4,0.5,1.0
E2022.102a-1,E2022.102a,NIST,FEMA P-58,'',,FEM-2018-SEI,Peak Floor Velocity,Meters Per Second,1,Book case falls over and contents are scattered.  Likely damage to bookcase.  ,0.724,0.5,1.0
E2022.102b-1,E2022.102b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Book case falls over and contents are scattered.  Likely damage to bookcase.  ,,,1.0
E2022.103a-1,E2022.103a,NIST,FEMA P-58,'',,FEM-2018-SEI,Peak Floor Velocity,Meters Per Second,1,Book case falls over and contents are scattered.  Likely damage to bookcase.  ,0.493,0.5,1.0
E2022.103b-1,E2022.103b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Book case falls over and contents are scattered.  Likely damage to bookcase.  ,,,1.0
E2022.104a-1,E2022.104a,NIST,FEMA P-58,'',,FEM-2018-SEI,Peak Floor Velocity,Meters Per Second,1,Book case falls over and contents are scattered.  Likely damage to bookcase.  ,0.361,0.5,1.0
E2022.104b-1,E2022.104b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Book case falls over and contents are scattered.  Likely damage to bookcase.  ,,,1.0
E2022.105a-1,E2022.105a,NIST,FEMA P-58,'',,FEM-2018-SEI,Peak Floor Velocity,Meters Per Second,1,Book case falls over and contents are scattered.  Likely damage to bookcase.  ,0.29,0.5,1.0
E2022.105b-1,E2022.105b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Book case falls over and contents are scattered.  Likely damage to bookcase.  ,,,1.0
E2022.106a-1,E2022.106a,NIST,FEMA P-58,'',,FEM-2018-SEI,Peak Floor Velocity,Meters Per Second,1,Book case falls over and contents are scattered.  Likely damage to bookcase.  ,0.251,0.5,1.0
E2022.106b-1,E2022.106b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Book case falls over and contents are scattered.  Likely damage to bookcase.  ,,,1.0
E2022.112a-1,E2022.112a,NIST,FEMA P-58,'',,FEM-2018-SEI,Peak Floor Velocity,Meters Per Second,1,Filing cabinet falls over and contents are scattered.  Likely damage to file cabinet.  ,1.229,0.5,1.0
E2022.112b-1,E2022.112b,NIST,FEMA P-58,'',,FEM-2018-SEI,Peak Floor Velocity,Meters Per Second,1,Filing cabinet falls over and contents are scattered.  Likely damage to file cabinet.  ,,,1.0
E2022.114a-1,E2022.114a,NIST,FEMA P-58,'',,FEM-2018-SEI,Peak Floor Velocity,Meters Per Second,1,Filing cabinet falls over and contents are scattered.  Likely damage to file cabinet.  ,0.498,0.5,1.0
E2022.114b-1,E2022.114b,NIST,FEMA P-58,'',,FEM-2018-SEI,Peak Floor Velocity,Meters Per Second,1,Filing cabinet falls over and contents are scattered.  Likely damage to file cabinet.  ,,,1.0
E2022.124a-1,E2022.124a,NIST,FEMA P-58,'',,FEM-2018-SEI,Peak Floor Velocity,Meters Per Second,1,Filing cabinet falls over and contents are scattered.  Likely damage to file cabinet.  ,0.688,0.5,1.0
E2022.124b-1,E2022.124b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Filing cabinet falls over and contents are scattered.  Likely damage to file cabinet.  ,,,1.0
E2022.125a-1,E2022.125a,NIST,FEMA P-58,'',,FEM-2018-SEI,Peak Floor Velocity,Meters Per Second,1,Filing cabinet falls over and contents are scattered.  Likely damage to file cabinet.  ,0.526,0.5,1.0
E2022.125b-1,E2022.125b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Filing cabinet falls over and contents are scattered.  Likely damage to file cabinet.  ,,,1.0
F1012.001-1,F1012.001,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Significant merchandise shedding from rack shelves.,0.42,0.4,0.6
F1012.001-2,F1012.001,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Significant structural damage to rack structure.,0.42,0.4,0.4
D2021.011a-1,D2021.011a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Minor leakage at flange connections  -  1 leak per 1000 feet of pipe.,1.5,0.4,1.0
D2021.011a-2,D2021.011a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Pipe Break - 1 break per 1000 feet of pipe. ,2.6,0.4,1.0
D2021.011b-1,D2021.011b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Lateral Brace Failure - 1 failure per 1000 feet of pipe.,1.5,0.4,1.0
D2021.011b-2,D2021.011b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Vertical Brace Failure - 1 failure per 1000 feet of pipe.,2.6,0.4,1.0
D2021.012a-1,D2021.012a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Minor leakage at flange connections  -  1 leak per 1000 feet of pipe.,1.5,0.4,1.0
D2021.012a-2,D2021.012a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Pipe Break - 1 break per 1000 feet of pipe.,2.6,0.4,1.0
D2021.012b-1,D2021.012b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Lateral Brace Failure - 1 failure per 1000 feet of pipe.,1.5,0.4,1.0
D2021.012b-2,D2021.012b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Vertical Brace Failure - 1 failure per 1000 feet of pipe.,2.6,0.4,1.0
